"platform_time","exchange_time","trace_id","account_name","instrument_name","trade_id","exchange_trade_id","order_id","exchange_order_id","side","role","price","base_amount","base_asset_name","quote_amount","quote_asset_name","fee_amount","fee_asset_name","is_fee_evaluated","source"
2024-03-23 00:09:51.606865503,2024-03-23 00:09:51.603000000,9189440833438079542,gt.sub1,ADA_USDT|GateioSpot,1990005870075,"",305720005770075,"539669042100",Ask,Taker,0.613300000000000000,75.000000000000000000,ADA,45.997500000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 00:10:37.963539567,2024-03-23 00:10:37.960000000,9189453477824252175,gt.sub1,SOL_USDT|GateioSpot,2010005870075,"",305990005770075,"539669564922",Bid,Taker,174.340000000000000000,0.450000000000000000,SOL,78.453000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 00:11:00.597524778,2024-03-23 00:11:00.574474000,9189459800012963001,gt.sub1,SOL_USDT|GateioSpot,2030005870075,"7980637033",306320005770075,"539669741009",Ask,Maker,174.500000000000000000,0.450000000000000000,SOL,78.525000000000000000,USDT,-0.001139695210449927,GT,false,Trade
2024-03-23 00:12:22.817868524,2024-03-23 00:12:22.808000000,9189482340003271899,gt.sub1,XRP_USDT|GateioSpot,2040005870075,"",306580005770075,"539670533476",Bid,Taker,0.610550000000000000,65.000000000000000000,XRP,39.685750000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 00:12:25.034001898,2024-03-23 00:12:25.027000000,9189482614881197538,gt.sub1,ADA_USDT|GateioSpot,2060005870075,"",306760005770075,"539670554673",Ask,Maker,0.613500000000000000,75.000000000000000000,ADA,46.012500000000000000,USDT,-0.000667815674891147,GT,true,OrderChange
2024-03-23 00:38:47.208206029,2024-03-23 00:38:47.199704000,9189918021485891433,gt.sub1,ADA_USDT|GateioSpot,2080005870075,"7980834223",310980005770075,"539684551185",Bid,Maker,0.614600000000000000,75.000000000000000000,ADA,46.095000000000000000,USDT,-0.004609500000000000,USDT,false,Trade
2024-03-23 00:41:26.398935632,2024-03-23 00:41:26.391864000,9189961727074654250,gt.sub1,WAVES_USDT|GateioSpot,2090005870075,"7980856042",311500005770075,"539685873558",Ask,Maker,3.646000000000000000,5.485000000000000000,WAVES,19.998310000000000000,USDT,-0.000548500000000000,WAVES,false,Trade
2024-03-23 00:41:26.403886565,2024-03-23 00:41:26.396790000,9189961727074654258,gt.sub1,WAVES_USDT|GateioSpot,2100005870075,"7980856043",311500005770075,"539685873558",Ask,Maker,3.646000000000000000,14.515000000000000000,WAVES,52.921690000000000000,USDT,-0.001451500000000000,WAVES,false,Trade
2024-03-23 00:46:03.035709392,2024-03-23 00:46:03.027000000,9190035944108125097,gt.sub1,WAVES_USDT|GateioSpot,2110005870075,"",312100005770075,"539688127712",Bid,Maker,3.623000000000000000,20.000000000000000000,WAVES,72.460000000000000000,USDT,-0.001048776957591547,GT,true,OrderChange
2024-03-23 01:29:53.316425542,2024-03-23 01:29:53.308000000,9190760797147893709,gt.sub1,DOGE_USDT|GateioSpot,2130005870075,"",316900005770075,"539711239681",Bid,Maker,0.158400000000000000,500.000000000000000000,DOGE,79.200000000000000000,USDT,-0.007920000000000000,USDT,true,OrderChange
2024-03-23 01:38:25.577744770,2024-03-23 01:38:25.568269000,9190901534636479098,gt.sub1,ETH_USDT|GateioSpot,2150005870075,"7981283027",319090005770075,"539716284022",Ask,Maker,3347.060000000000000000,0.020000000000000000,ETH,66.941200000000000000,USDT,-0.001422666477755738,GT,false,Trade
2024-03-23 01:43:57.474516234,2024-03-23 01:43:57.471000000,9190992794101779254,gt.sub1,DOGE_USDT|GateioSpot,2160005870075,"",320210005770075,"539719734794",Bid,Taker,0.160264000000000000,500.000000000000000000,DOGE,80.132000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 01:46:13.978165933,2024-03-23 01:46:13.973000000,9191030177497240428,gt.sub1,DOGE_USDT|GateioSpot,2180005870075,"",320820005770075,"539720998556",Bid,Taker,0.162117848200000000,500.000000000000000000,DOGE,81.058924100000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 01:46:20.804834212,2024-03-23 01:46:20.794000000,9191032101640862986,gt.sub1,DOGE_USDT|GateioSpot,2250005870075,"",320940005770075,"539721069102",Ask,Maker,0.162720000000000000,500.000000000000000000,DOGE,81.360000000000000000,USDT,-0.001150289834582214,GT,true,OrderChange
2024-03-23 01:46:23.080955567,2024-03-23 01:46:23.072270000,9191032376519092321,gt.sub1,ADA_USDT|GateioSpot,2270005870075,"7981348923",321030005770075,"539721084273",Bid,Maker,0.624800000000000000,75.000000000000000000,ADA,46.860000000000000000,USDT,-0.000662613122171946,GT,false,Trade
2024-03-23 01:47:46.167219464,2024-03-23 01:47:46.160336000,9191055741143834833,gt.sub1,DOGE_USDT|GateioSpot,2280005870075,"7981361338",321720005770075,"539721927616",Bid,Maker,0.164044000000000000,500.000000000000000000,DOGE,82.022000000000000000,USDT,-0.001158993923979087,GT,false,Trade
2024-03-23 01:52:03.035367694,2024-03-23 01:52:03.019690000,9191126384765839744,gt.sub1,DOGE_USDT|GateioSpot,2290005870075,"7981399662",324370005770075,"539724569681",Bid,Maker,0.161120000000000000,500.000000000000000000,DOGE,80.560000000000000000,USDT,-0.008056000000000000,USDT,false,Trade
2024-03-23 02:01:28.496548944,2024-03-23 02:01:28.476566000,9191281690782904000,gt.sub1,SOL_USDT|GateioSpot,2300005870075,"7981476864",327110005770075,"539729664442",Bid,Maker,176.090000000000000000,0.450000000000000000,SOL,79.240500000000000000,USDT,-0.001114023618726276,GT,false,Trade
2024-03-23 02:01:30.227077831,2024-03-23 02:01:30.216000000,9191282240536408126,gt.sub1,WAVES_USDT|GateioSpot,2310005870075,"",327730005770075,"539730220866",Bid,Maker,3.663000000000000000,20.000000000000000000,WAVES,73.260000000000000000,USDT,-0.001030089988751406,GT,true,OrderChange
2024-03-23 02:01:30.534966827,2024-03-23 02:01:30.525000000,9191282240536408241,gt.sub1,SOL_USDT|GateioSpot,2330005870075,"",327780005770075,"539730224511",Ask,Maker,175.550000000000000000,0.025000000000000000,SOL,4.388750000000000000,USDT,-0.000002500000000000,SOL,true,OrderChange
2024-03-23 02:01:30.535062950,2024-03-23 02:01:30.527000000,9191282240536445052,gt.sub1,SOL_USDT|GateioSpot,2340005870075,"",327780005770075,"539730224511",Ask,Maker,175.550000000000000000,0.425000000000000000,SOL,74.608750000000000000,USDT,-0.000042500000000000,SOL,true,OrderChange
2024-03-23 02:01:30.538097123,2024-03-23 02:01:30.528000000,9191282240536445057,gt.sub1,DOGE_USDT|GateioSpot,2370005870075,"",327840005770075,"539730226351",Ask,Maker,0.161525000000000000,308.810000000000000000,DOGE,49.880535250000000000,USDT,-0.030881000000000000,DOGE,true,OrderChange
2024-03-23 02:01:31.061965037,2024-03-23 02:01:31.053743000,9191282515417933103,gt.sub1,SOL_USDT|GateioSpot,2390005870075,"7981478219",327920005770075,"539730234575",Bid,Maker,175.560000000000000000,0.450000000000000000,SOL,79.002000000000000000,USDT,-0.007900200000000000,USDT,false,Trade
2024-03-23 02:03:33.910594000,2024-03-23 02:03:33.906000000,9191316050521930258,gt.sub1,SOL_USDT|GateioSpot,2400005870075,"",331770005770075,"539731556278",Ask,Taker,175.920000000000000000,0.450000000000000000,SOL,79.164000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 02:03:34.520578100,2024-03-23 02:03:34.512000000,9191316325399227215,gt.sub1,DOGE_USDT|GateioSpot,2420005870075,"",331800005770075,"539731566447",Ask,Maker,0.161694000000000000,500.000000000000000000,DOGE,80.847000000000000000,USDT,-0.001131676931690929,GT,true,OrderChange
2024-03-23 02:03:35.070615195,2024-03-23 02:03:35.064000000,9191316600278405668,gt.sub1,DOGE_USDT|GateioSpot,2440005870075,"",331970005770075,"539731573782",Bid,Maker,0.161667000000000000,43.340000000000000000,DOGE,7.006647780000000000,USDT,-0.000098077376539754,GT,true,OrderChange
2024-03-23 02:04:11.495228408,2024-03-23 02:04:11.418436000,9191326221002103020,gt.sub1,SOL_USDT|GateioSpot,2460005870075,"7981498777",337670005770075,"539731666681",Bid,Maker,175.590000000000000000,0.450000000000000000,SOL,79.015500000000000000,USDT,-0.007901550000000000,USDT,false,Trade
2024-03-23 02:04:11.546802405,2024-03-23 02:04:11.535000000,9191326495882886030,gt.sub1,SOL_USDT|GateioSpot,2470005870075,"",337840005770075,"539731938286",Ask,Taker,175.750000000000000000,0.440000000000000000,SOL,77.330000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 02:08:47.070027232,2024-03-23 02:08:47.066000000,9191402362183500995,gt.sub1,DOGE_USDT|GateioSpot,2490005870075,"",339640005770075,"539734819243",Bid,Maker,0.164004000000000000,91.600000000000000000,DOGE,15.022766400000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 02:19:36.900881360,2024-03-23 02:19:36.853619000,9191580757943778177,gt.sub1,DOGE_USDT|GateioSpot,2510005870075,"7981627174",343530005770075,"539741355134",Bid,Maker,0.161308000000000000,500.000000000000000000,DOGE,80.654000000000000000,USDT,-0.008065400000000000,USDT,false,Trade
2024-03-23 02:23:28.016872835,2024-03-23 02:23:28.009000000,9191643979863197739,gt.sub1,DOGE_USDT|GateioSpot,2520005870075,"",344080005770075,"539743275233",Ask,Maker,0.161714000000000000,500.000000000000000000,DOGE,80.857000000000000000,USDT,-0.050000000000000000,DOGE,true,OrderChange
2024-03-23 02:28:08.951642744,2024-03-23 02:28:08.932808000,9191721495433167778,gt.sub1,XRP_USDT|GateioSpot,2540005870075,"7981690524",344380005770075,"539744044334",Bid,Maker,0.612500000000000000,75.000000000000000000,XRP,45.937500000000000000,USDT,-0.000645099002949024,GT,false,Trade
2024-03-23 02:32:22.421853760,2024-03-23 02:32:22.405000000,9191791314421422998,gt.sub1,DOGE_USDT|GateioSpot,2550005870075,"",346080005770075,"539748297747",Bid,Maker,0.159498000000000000,500.000000000000000000,DOGE,79.749000000000000000,USDT,-0.001117715487035739,GT,true,OrderChange
2024-03-23 02:33:18.606012575,2024-03-23 02:33:18.599180000,9191805608071156754,gt.sub1,DOGE_USDT|GateioSpot,2570005870075,"7981732360",346370005770075,"539748793639",Bid,Maker,0.159131000000000000,195.430000000000000000,DOGE,31.098971330000000000,USDT,-0.003109897133000000,USDT,false,Trade
2024-03-23 02:33:18.606096247,2024-03-23 02:33:18.599926000,9191806707585133414,gt.sub1,DOGE_USDT|GateioSpot,2580005870075,"7981732361",346370005770075,"539748793639",Bid,Maker,0.159131000000000000,304.570000000000000000,DOGE,48.466528670000000000,USDT,-0.000678898006303404,GT,false,Trade
2024-03-23 02:34:20.360697050,2024-03-23 02:34:20.351158000,9191823750013219120,gt.sub1,DOGE_USDT|GateioSpot,2590005870075,"7981738884",346600005770075,"539749459603",Bid,Maker,0.158765000000000000,500.000000000000000000,DOGE,79.382500000000000000,USDT,-0.001113515219525880,GT,false,Trade
2024-03-23 02:34:20.420823697,2024-03-23 02:34:20.397585000,9191823750016078601,gt.sub1,DOGE_USDT|GateioSpot,2600005870075,"7981738916",346620005770075,"539749465162",Bid,Maker,0.158600000000000000,500.000000000000000000,DOGE,79.300000000000000000,USDT,-0.007930000000000000,USDT,false,Trade
2024-03-23 02:34:22.338662093,2024-03-23 02:34:22.250673000,9191824024890922518,gt.sub1,ETH_USDT|GateioSpot,2610005870075,"7981739310",346670005770075,"539749474501",Ask,Maker,3332.180000000000000000,0.020000000000000000,ETH,66.643600000000000000,USDT,-0.001402235937719175,GT,false,Trade
2024-03-23 02:34:22.410422818,2024-03-23 02:34:22.400000000,9191824299769077396,gt.sub1,ETH_USDT|GateioSpot,2620005870075,"",346700005770075,"539749489389",Bid,Taker,3334.540000000000000000,0.020000000000000000,ETH,66.690800000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 02:34:23.445892770,2024-03-23 02:34:23.442000000,9191824574646940392,gt.sub1,ETH_USDT|GateioSpot,2640005870075,"",346760005770075,"539749507982",Bid,Taker,3336.330000000000000000,0.020000000000000000,ETH,66.726600000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 02:42:27.680677883,2024-03-23 02:42:27.673000000,9191957615554112602,gt.sub1,WAVES_USDT|GateioSpot,2660005870075,"",348370005770075,"539753728494",Ask,Maker,3.628000000000000000,20.000000000000000000,WAVES,72.560000000000000000,USDT,-0.002000000000000000,WAVES,true,OrderChange
2024-03-23 02:44:34.248973517,2024-03-23 02:44:34.241433000,9191992250170388037,gt.sub1,SOL_USDT|GateioSpot,2680005870075,"7981809806",347970005770075,"539752441320",Bid,Maker,174.480000000000000000,0.450000000000000000,SOL,78.516000000000000000,USDT,-0.001103062658050014,GT,false,Trade
2024-03-23 03:10:08.805021640,2024-03-23 03:10:08.799371000,9192414187759208303,gt.sub1,DOGE_USDT|GateioSpot,2690005870075,"7981985884",353250005770075,"539767876558",Ask,Maker,0.159665000000000000,500.000000000000000000,DOGE,79.832500000000000000,USDT,-0.001128693623639191,GT,false,Trade
2024-03-23 03:17:37.599671903,2024-03-23 03:17:37.590714000,9192537607938158283,gt.sub1,DOGE_USDT|GateioSpot,2700005870075,"7982037894",354990005770075,"539772471518",Ask,Taker,0.157587000000000000,500.000000000000000000,DOGE,78.793500000000000000,USDT,0.017334570000000000,USDT,false,Trade
2024-03-23 03:17:38.043748879,2024-03-23 03:17:38.036433000,9192537607938238194,gt.sub1,SOL_USDT|GateioSpot,2710005870075,"7982037959",355000005770075,"539772471990",Ask,Maker,173.560000000000000000,0.450000000000000000,SOL,78.102000000000000000,USDT,-0.000045000000000000,SOL,false,Trade
2024-03-23 03:17:46.372950637,2024-03-23 03:17:46.365926000,9192539532084168507,gt.sub1,DOGE_USDT|GateioSpot,2720005870075,"7982038684",355210005770075,"539772540642",Ask,Maker,0.157465000000000000,500.000000000000000000,DOGE,78.732500000000000000,USDT,-0.050000000000000000,DOGE,false,Trade
2024-03-23 03:17:56.024201248,2024-03-23 03:17:56.013000000,9192541731108466076,gt.sub1,DOGE_USDT|GateioSpot,2730005870075,"",355340005770075,"539772591428",Bid,Maker,0.157062000000000000,500.000000000000000000,DOGE,78.531000000000000000,USDT,-0.007853100000000000,USDT,true,OrderChange
2024-03-23 03:17:57.848558302,2024-03-23 03:17:57.842000000,9192543105497331575,gt.sub1,DOGE_USDT|GateioSpot,2750005870075,"",355500005770075,"539772648277",Ask,Maker,0.157171000000000000,500.000000000000000000,DOGE,78.585500000000000000,USDT,-0.050000000000000000,DOGE,true,OrderChange
2024-03-23 03:18:51.351204067,2024-03-23 03:18:51.341202000,9192557948905557744,gt.sub1,WAVES_USDT|GateioSpot,2770005870075,"7982046798",355760005770075,"539772957447",Bid,Maker,3.600000000000000000,20.000000000000000000,WAVES,72.000000000000000000,USDT,-0.007200000000000000,USDT,false,Trade
2024-03-23 03:19:23.076163364,2024-03-23 03:19:23.068888000,9192566470118072654,gt.sub1,DOGE_USDT|GateioSpot,2780005870075,"7982051554",356150005770075,"539773498618",Ask,Maker,0.156856000000000000,69.880000000000000000,DOGE,10.961097280000000000,USDT,-0.000155102551011745,GT,false,Trade
2024-03-23 03:19:23.629759553,2024-03-23 03:19:23.622920000,9192566744995957294,gt.sub1,DOGE_USDT|GateioSpot,2790005870075,"7982051658",356150005770075,"539773498618",Ask,Maker,0.156856000000000000,115.830000000000000000,DOGE,18.168630480000000000,USDT,-0.011583000000000000,DOGE,false,Trade
2024-03-23 03:19:23.629878796,2024-03-23 03:19:23.623691000,9192566744996412683,gt.sub1,DOGE_USDT|GateioSpot,2800005870075,"7982051659",356150005770075,"539773498618",Ask,Maker,0.156856000000000000,314.290000000000000000,DOGE,49.298272240000000000,USDT,-0.031429000000000000,DOGE,false,Trade
2024-03-23 03:19:32.223712301,2024-03-23 03:19:32.216956000,9192568944020640854,gt.sub1,DOGE_USDT|GateioSpot,2810005870075,"7982053042",356500005770075,"539773574529",Ask,Maker,0.156879000000000000,325.000000000000000000,DOGE,50.985675000000000000,USDT,-0.032500000000000000,DOGE,false,Trade
2024-03-23 03:22:32.689495562,2024-03-23 03:22:32.633654000,9192618696921283020,gt.sub1,ETH_USDT|GateioSpot,2820005870075,"7982079899",356770005770075,"539774684355",Bid,Maker,3307.920000000000000000,0.020000000000000000,ETH,66.158400000000000000,USDT,-0.009923760000000000,USDT,false,Trade
2024-03-23 03:36:31.484162909,2024-03-23 03:36:31.443736000,9192849319483624374,gt.sub1,ETH_USDT|GateioSpot,2830005870075,"7982196398",360480005770075,"539784173854",Bid,Maker,3276.790000000000000000,0.020000000000000000,ETH,65.535800000000000000,USDT,-0.001393193027210884,GT,false,Trade
2024-03-23 03:36:31.968204599,2024-03-23 03:36:31.885000000,9192849319486099239,gt.sub1,ETH_USDT|GateioSpot,2840005870075,"",360550005770075,"539784303225",Bid,Maker,3273.980000000000000000,0.020000000000000000,ETH,65.479600000000000000,USDT,-0.009821940000000000,USDT,true,OrderChange
2024-03-23 03:36:32.449768162,2024-03-23 03:36:32.444000000,9192849594364006276,gt.sub1,ETH_USDT|GateioSpot,2860005870075,"",360600005770075,"539784316595",Ask,Taker,3273.750000000000000000,0.040000000000000000,ETH,130.950000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 05:11:58.011107667,2024-03-23 05:11:58.002000000,9194423270381310222,gt.sub1,SOL_USDT|GateioSpot,2880005870075,"",375600005770075,"539836231406",Bid,Maker,171.550000000000000000,0.450000000000000000,SOL,77.197500000000000000,USDT,-0.007719750000000000,USDT,true,OrderChange
2024-03-23 05:22:19.744179930,2024-03-23 05:22:19.738000000,9194594244437484862,gt.sub1,DOGE_USDT|GateioSpot,2900005870075,"",377330005770075,"539843011205",Bid,Maker,0.161463000000000000,500.000000000000000000,DOGE,80.731500000000000000,USDT,-0.012109725000000000,USDT,true,MdPessimisticAnonTrade
2024-03-23 05:32:29.074639325,2024-03-23 05:32:29.065300000,9194761919960284267,gt.sub1,DOGE_USDT|GateioSpot,2920005870075,"7982991667",378610005770075,"539848187091",Bid,Maker,0.162260000000000000,500.000000000000000000,DOGE,81.130000000000000000,USDT,-0.001098429461142702,GT,false,Trade
2024-03-23 05:32:29.125288084,2024-03-23 05:32:29.110889000,9194761919961626605,gt.sub1,DOGE_USDT|GateioSpot,2930005870075,"7982991709",378630005770075,"539848199935",Bid,Maker,0.162218000000000000,500.000000000000000000,DOGE,81.109000000000000000,USDT,-0.001098145139453019,GT,false,Trade
2024-03-23 05:34:35.179045815,2024-03-23 05:34:35.169990000,9194792431410568277,gt.sub1,DOGE_USDT|GateioSpot,2940005870075,"7983003026",378950005770075,"539849075664",Bid,Maker,0.160999000000000000,500.000000000000000000,DOGE,80.499500000000000000,USDT,-0.008049950000000000,USDT,false,Trade
2024-03-23 05:37:21.802057589,2024-03-23 05:37:21.793966000,9194842184312267671,gt.sub1,DOGE_USDT|GateioSpot,2950005870075,"7983023114",379580005770075,"539850729514",Ask,Maker,0.160384000000000000,500.000000000000000000,DOGE,80.192000000000000000,USDT,-0.001081775259678942,GT,false,Trade
2024-03-23 06:03:23.264672453,2024-03-23 06:03:23.257956000,9195271268722289805,gt.sub1,DOGE_USDT|GateioSpot,2960005870075,"7983188042",382800005770075,"539863709996",Bid,Maker,0.160714000000000000,500.000000000000000000,DOGE,80.357000000000000000,USDT,-0.001077171581769437,GT,false,Trade
2024-03-23 06:28:15.124150779,2024-03-23 06:28:15.110329000,9195681661438574132,gt.sub1,SOL_USDT|GateioSpot,2970005870075,"7983354395",385840005770075,"539875849406",Ask,Maker,174.130000000000000000,0.450000000000000000,SOL,78.358500000000000000,USDT,-0.001058898648648649,GT,false,Trade
2024-03-23 06:31:12.744264651,2024-03-23 06:31:12.736000000,9195727016294843456,gt.sub1,SOL_USDT|GateioSpot,2980005870075,"",386480005770075,"539877155669",Bid,Maker,173.750000000000000000,0.450000000000000000,SOL,78.187500000000000000,USDT,-0.007818750000000000,USDT,true,OrderChange
2024-03-23 06:32:24.064270330,2024-03-23 06:32:24.060000000,9195750106039524199,gt.sub1,ADA_USDT|GateioSpot,3000005870075,"",387150005770075,"539878052032",Bid,Taker,0.624400000000000000,150.000000000000000000,ADA,93.660000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 06:32:49.543181000,2024-03-23 06:32:49.539000000,9195756977984624986,gt.sub1,ADA_USDT|GateioSpot,3020005870075,"",387390005770075,"539878318545",Bid,Taker,0.627300000000000000,6.950000000000000000,ADA,4.359735000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 06:44:29.566662588,2024-03-23 06:44:29.559000000,9195949117641441248,gt.sub1,DOGE_USDT|GateioSpot,3040005870075,"",388910005770075,"539884022962",Bid,Maker,0.160965000000000000,500.000000000000000000,DOGE,80.482500000000000000,USDT,-0.001102348993288591,GT,true,OrderChange
2024-03-23 07:09:42.210663866,2024-03-23 07:09:42.198000000,9196365007915095932,gt.sub1,SOL_USDT|GateioSpot,3060005870075,"",392890005770075,"539897495012",Ask,Maker,175.520000000000000000,0.450000000000000000,SOL,78.984000000000000000,USDT,-0.001078721660748429,GT,true,OrderChange
2024-03-23 07:09:42.663985876,2024-03-23 07:09:42.658000000,9196365282793002956,gt.sub1,XRP_USDT|GateioSpot,3080005870075,"",393050005770075,"539897755947",Bid,Taker,0.616390000000000000,60.000000000000000000,XRP,36.983400000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 07:13:06.370499232,2024-03-23 07:13:06.362000000,9196421357884828465,gt.sub1,SOL_USDT|GateioSpot,3100005870075,"",394360005770075,"539899901221",Bid,Taker,176.500000000000000000,0.450000000000000000,SOL,79.425000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 07:14:40.867963398,2024-03-23 07:14:40.855000000,9196447196408845462,gt.sub1,DOGE_USDT|GateioSpot,3130005870075,"",394780005770075,"539900329087",Ask,Maker,0.162280000000000000,500.000000000000000000,DOGE,81.140000000000000000,USDT,-0.001105600218013353,GT,true,OrderChange
2024-03-23 07:19:28.927699754,2024-03-23 07:19:28.925000000,9196526361245916948,gt.sub1,SOL_USDT|GateioSpot,3150005870075,"",396480005770075,"539903900959",Bid,Taker,177.050000000000000000,0.230000000000000000,SOL,40.721500000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 07:54:31.173503564,2024-03-23 07:54:31.163000000,9197104429485991741,gt.sub1,XRP_USDT|GateioSpot,3170005870075,"",402060005770075,"539921805081",Bid,Maker,0.614780000000000000,75.000000000000000000,XRP,46.108500000000000000,USDT,-0.000630931855500821,GT,true,OrderChange
2024-03-23 08:06:50.080226425,2024-03-23 08:06:50.070140000,9197307014500996881,gt.sub1,DOGE_USDT|GateioSpot,3190005870075,"7984113133",404020005770075,"539929164952",Ask,Maker,0.162897000000000000,500.000000000000000000,DOGE,81.448500000000000000,USDT,-0.001113901805251641,GT,false,Trade
2024-03-23 08:12:58.904226599,2024-03-23 08:12:58.883890000,9197408719327339461,gt.sub1,DOGE_USDT|GateioSpot,3200005870075,"7984162330",405730005770075,"539932910562",Bid,Maker,0.163266000000000000,500.000000000000000000,DOGE,81.633000000000000000,USDT,-0.008163300000000000,USDT,false,Trade
2024-03-23 08:15:14.148161009,2024-03-23 08:15:14.137347000,9197446102723950876,gt.sub1,DOGE_USDT|GateioSpot,3210005870075,"7984178434",406300005770075,"539934270436",Ask,Maker,0.163268000000000000,500.000000000000000000,DOGE,81.634000000000000000,USDT,-0.001115218579234973,GT,false,Trade
2024-03-23 08:15:14.200348646,2024-03-23 08:15:14.197000000,9197446102723950911,gt.sub1,DOGE_USDT|GateioSpot,3220005870075,"",406420005770075,"539934274416",Bid,Taker,0.163329000000000000,500.000000000000000000,DOGE,81.664500000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 08:15:15.192099988,2024-03-23 08:15:15.189000000,9197446377600215889,gt.sub1,DOGE_USDT|GateioSpot,3240005870075,"",406500005770075,"539934285346",Bid,Taker,0.163339000000000000,500.000000000000000000,DOGE,81.669500000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 08:21:40.878507009,2024-03-23 08:21:40.871260000,9197551930717918858,gt.sub1,DOGE_USDT|GateioSpot,3260005870075,"7984228805",407700005770075,"539937729967",Ask,Maker,0.162607000000000000,500.000000000000000000,DOGE,81.303500000000000000,USDT,-0.050000000000000000,DOGE,false,Trade
2024-03-23 08:39:06.324245326,2024-03-23 08:39:06.276497000,9197839727887907916,gt.sub1,ETH_USDT|GateioSpot,3270005870075,"7984361119",410370005770075,"539946367939",Bid,Maker,3347.610000000000000000,0.020000000000000000,ETH,66.952200000000000000,USDT,-0.001371783909302008,GT,false,Trade
