"platform_time","exchange_time","trace_id","account_name","instrument_name","trade_id","exchange_trade_id","order_id","exchange_order_id","side","role","price","base_amount","base_asset_name","quote_amount","quote_asset_name","fee_amount","fee_asset_name","is_fee_evaluated","source"
2024-03-23 15:07:30.170211637,2024-03-23 15:07:30.090684000,9204245482628875855,gt.sub1,WAVES_USDT|GateioSpot,4650005870075,"7987534549",478640005770075,"540158897655",Ask,Maker,3.809000000000000000,20.000000000000000000,WAVES,76.180000000000000000,USDT,-0.002000000000000000,WAVES,false,Trade
2024-03-23 15:10:21.480511164,2024-03-23 15:10:21.471150000,9204292211874112234,gt.sub1,WAVES_USDT|GateioSpot,4660005870075,"7987557986",479860005770075,"540161167170",Ask,Maker,3.795000000000000000,20.000000000000000000,WAVES,75.900000000000000000,USDT,-0.002000000000000000,WAVES,false,Trade
2024-03-23 15:11:24.900208999,2024-03-23 15:11:24.893000000,9204309529183789867,gt.sub1,DOGE_USDT|GateioSpot,4670005870075,"",479790005770075,"540161068153",Bid,Maker,0.165384000000000000,500.000000000000000000,DOGE,82.692000000000000000,USDT,-0.001083916633896972,GT,true,OrderChange
2024-03-23 15:12:29.131701529,2024-03-23 15:12:29.128000000,9204327671124417758,gt.sub1,SOL_USDT|GateioSpot,4690005870075,"",480370005770075,"540162433284",Ask,Taker,176.300000000000000000,0.450000000000000000,SOL,79.335000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 15:18:07.372366403,2024-03-23 15:18:07.364000000,9204420579854821591,gt.sub1,WAVES_USDT|GateioSpot,4710005870075,"",481330005770075,"540165336033",Ask,Maker,3.751000000000000000,20.000000000000000000,WAVES,75.020000000000000000,USDT,-0.003000000000000000,WAVES,true,MdCumulativeOptimisticAnonTrade
2024-03-23 15:19:08.757024560,2024-03-23 15:19:08.752000000,9204437347409018050,gt.sub1,ETH_USDT|GateioSpot,4730005870075,"",481780005770075,"540166380970",Ask,Taker,3397.920000000000000000,0.033000000000000000,ETH,112.131360000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 15:19:12.399586798,2024-03-23 15:19:12.337300000,9204438446920759418,gt.sub1,SOL_USDT|GateioSpot,4750005870075,"7987636986",481920005770075,"540166448401",Bid,Maker,175.190000000000000000,0.450000000000000000,SOL,78.835500000000000000,USDT,-0.007883550000000000,USDT,false,Trade
2024-03-23 15:19:12.881699853,2024-03-23 15:19:12.878000000,9204438446919431753,gt.sub1,SOL_USDT|GateioSpot,4760005870075,"",481960005770075,"540166460687",Ask,Taker,175.120000000000000000,0.710000000000000000,SOL,124.335200000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 15:19:12.965870687,2024-03-23 15:19:12.952738000,9204438446919718265,gt.sub1,SOL_USDT|GateioSpot,4780005870075,"7987637261",481970005770075,"540166461933",Ask,Maker,175.270000000000000000,0.450000000000000000,SOL,78.871500000000000000,USDT,-0.001038876448893572,GT,false,Trade
2024-03-23 15:19:13.206378157,2024-03-23 15:19:13.171910000,9204438721797338793,gt.sub1,SOL_USDT|GateioSpot,4790005870075,"7987637350",482020005770075,"540166465614",Ask,Maker,175.320000000000000000,0.190000000000000000,SOL,33.310800000000000000,USDT,-0.000019000000000000,SOL,false,Trade
2024-03-23 15:19:46.672982569,2024-03-23 15:19:46.663126000,9204447792769482538,gt.sub1,DOGE_USDT|GateioSpot,4800005870075,"7987644847",482540005770075,"540166925037",Ask,Maker,0.164367000000000000,500.000000000000000000,DOGE,82.183500000000000000,USDT,-0.050000000000000000,DOGE,false,Trade
2024-03-23 16:05:50.144865298,2024-03-23 16:05:50.134000000,9205207005547577491,gt.sub1,SOL_USDT|GateioSpot,4810005870075,"",488410005770075,"540192076851",Bid,Maker,174.370000000000000000,0.450000000000000000,SOL,78.466500000000000000,USDT,-0.007846650000000000,USDT,true,OrderChange
2024-03-23 16:05:50.214736601,2024-03-23 16:05:50.208000000,9205207555303830397,gt.sub1,SOL_USDT|GateioSpot,4830005870075,"",488540005770075,"540192839633",Ask,Taker,174.240000000000000000,0.450000000000000000,SOL,78.408000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 16:06:58.127581133,2024-03-23 16:06:58.115658000,9205225972124083661,gt.sub1,SOL_USDT|GateioSpot,4850005870075,"7988035919",488630005770075,"540192858882",Bid,Maker,173.780000000000000000,0.450000000000000000,SOL,78.201000000000000000,USDT,-0.007820100000000000,USDT,false,Trade
2024-03-23 16:06:58.587245809,2024-03-23 16:06:58.583000000,9205226246999861142,gt.sub1,SOL_USDT|GateioSpot,4860005870075,"",488960005770075,"540193542867",Ask,Taker,173.860000000000000000,0.230000000000000000,SOL,39.987800000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 16:14:30.308921129,2024-03-23 16:14:30.238691000,9205350216938167701,gt.sub1,ETH_USDT|GateioSpot,4880005870075,"7988099991",490540005770075,"540197845792",Bid,Maker,3402.790000000000000000,0.020000000000000000,ETH,68.055800000000000000,USDT,-0.001344621970495258,GT,false,Trade
2024-03-23 16:37:05.895990586,2024-03-23 16:37:05.893000000,9205722951378201245,gt.sub1,WAVES_USDT|GateioSpot,4890005870075,"",494180005770075,"540210326264",Ask,Taker,3.746000000000000000,20.000000000000000000,WAVES,74.920000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 16:40:26.382792016,2024-03-23 16:40:26.338425000,9205778201839007274,gt.sub1,DOGE_USDT|GateioSpot,4910005870075,"7988309531",494540005770075,"540212028385",Ask,Maker,0.167896000000000000,500.000000000000000000,DOGE,83.948000000000000000,USDT,-0.001099515389652914,GT,false,Trade
2024-03-23 16:40:26.532875065,2024-03-23 16:40:26.527000000,9205778201838282494,gt.sub1,ETH_USDT|GateioSpot,4920005870075,"",494570005770075,"540212048332",Bid,Taker,3414.700000000000000000,0.023000000000000000,ETH,78.538100000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 16:40:30.571159592,2024-03-23 16:40:30.559364000,9205779301349910366,gt.sub1,DOGE_USDT|GateioSpot,4940005870075,"7988310891",494660005770075,"540212095037",Ask,Maker,0.168634000000000000,500.000000000000000000,DOGE,84.317000000000000000,USDT,-0.001104348395546824,GT,false,Trade
2024-03-23 16:40:31.517009298,2024-03-23 16:40:31.505000000,9205779576226476102,gt.sub1,DOGE_USDT|GateioSpot,4950005870075,"",494760005770075,"540212111712",Ask,Maker,0.169148000000000000,500.000000000000000000,DOGE,84.574000000000000000,USDT,-0.050000000000000000,DOGE,true,OrderChange
2024-03-23 16:40:31.878376511,2024-03-23 16:40:31.868000000,9205779576226421912,gt.sub1,DOGE_USDT|GateioSpot,4970005870075,"",494770005770075,"540212112070",Bid,Maker,0.169091000000000000,500.000000000000000000,DOGE,84.545500000000000000,USDT,-0.008454550000000000,USDT,true,OrderChange
2024-03-23 16:40:35.239056750,2024-03-23 16:40:35.232829000,9205780675738025754,gt.sub1,DOGE_USDT|GateioSpot,4990005870075,"7988312566",495130005770075,"540212160310",Bid,Maker,0.169159000000000000,94.950000000000000000,DOGE,16.061647050000000000,USDT,-0.001606164705000000,USDT,false,Trade
2024-03-23 16:40:35.533762001,2024-03-23 16:40:35.526502000,9205780675738025772,gt.sub1,DOGE_USDT|GateioSpot,5000005870075,"7988312604",495130005770075,"540212160310",Bid,Maker,0.169159000000000000,405.050000000000000000,DOGE,68.517852950000000000,USDT,-0.000897417851342502,GT,false,Trade
2024-03-23 16:40:56.451123541,2024-03-23 16:40:56.443000000,9205786448174096238,gt.sub1,DOGE_USDT|GateioSpot,5010005870075,"",495430005770075,"540212333072",Bid,Maker,0.169238000000000000,500.000000000000000000,DOGE,84.619000000000000000,USDT,-0.001108449043751637,GT,true,OrderChange
2024-03-23 16:45:19.513873199,2024-03-23 16:45:19.504912000,9205858741063904652,gt.sub1,ADA_USDT|GateioSpot,5030005870075,"7988356149",496330005770075,"540214616396",Bid,Maker,0.634600000000000000,75.000000000000000000,ADA,47.595000000000000000,USDT,-0.004759500000000000,USDT,false,Trade
2024-03-23 16:47:18.850050955,2024-03-23 16:47:18.833342000,9205891451535373406,gt.sub1,ETH_USDT|GateioSpot,5040005870075,"7988375569",496920005770075,"540216117170",Ask,Maker,3427.860000000000000000,0.020000000000000000,ETH,68.557200000000000000,USDT,-0.000003000000000000,ETH,false,Trade
2024-03-23 16:48:09.117964546,2024-03-23 16:48:09.108490000,9205905195432961174,gt.sub1,DOGE_USDT|GateioSpot,5050005870075,"7988383133",497420005770075,"540216777800",Ask,Maker,0.170966000000000000,500.000000000000000000,DOGE,85.483000000000000000,USDT,-0.001121235571878279,GT,false,Trade
2024-03-23 16:50:00.177504829,2024-03-23 16:50:00.171864000,9205935706878753464,gt.sub1,DOGE_USDT|GateioSpot,5060005870075,"7988396552",498110005770075,"540217772904",Ask,Maker,0.171044000000000000,435.540000000000000000,DOGE,74.496503760000000000,USDT,-0.000978157875000000,GT,false,Trade
2024-03-23 16:52:57.663409293,2024-03-23 16:52:57.656122000,9205981611490754121,gt.sub1,SOL_USDT|GateioSpot,5070005870075,"7988424977",499280005770075,"540219441211",Ask,Maker,175.690000000000000000,0.220000000000000000,SOL,38.651800000000000000,USDT,-0.000507374639012864,GT,false,Trade
2024-03-23 16:57:37.392228553,2024-03-23 16:57:37.385800000,9206059401937098593,gt.sub1,DOGE_USDT|GateioSpot,5080005870075,"7988468677",500390005770075,"540222177941",Bid,Maker,0.172411000000000000,500.000000000000000000,DOGE,86.205500000000000000,USDT,-0.001130267470827324,GT,false,Trade
2024-03-23 16:57:48.868822013,2024-03-23 16:57:48.859685000,9206064624617149272,gt.sub1,ADA_USDT|GateioSpot,5090005870075,"7988469958",500260005770075,"540221890458",Bid,Maker,0.632600000000000000,75.000000000000000000,ADA,47.445000000000000000,USDT,-0.000621658805031447,GT,false,Trade
2024-03-23 16:58:06.857129588,2024-03-23 16:58:06.849000000,9206069572418305626,gt.sub1,DOGE_USDT|GateioSpot,5100005870075,"",500600005770075,"540222413589",Bid,Maker,0.172288000000000000,500.000000000000000000,DOGE,86.144000000000000000,USDT,-0.001129017038007864,GT,true,OrderChange
2024-03-23 16:58:41.599298793,2024-03-23 16:58:41.576569000,9206078368512344173,gt.sub1,ADA_USDT|GateioSpot,5120005870075,"7988476673",500860005770075,"540222815781",Bid,Maker,0.631900000000000000,75.000000000000000000,ADA,47.392500000000000000,USDT,-0.000621133682830931,GT,false,Trade
2024-03-23 16:58:43.262280319,2024-03-23 16:58:43.254933000,9206079468024317185,gt.sub1,DOGE_USDT|GateioSpot,5130005870075,"7988476954",500810005770075,"540222738373",Bid,Maker,0.172338000000000000,204.160000000000000000,DOGE,35.184526080000000000,USDT,-0.000461134024639581,GT,false,Trade
2024-03-23 16:58:43.262376622,2024-03-23 16:58:43.255256000,9206079742901615034,gt.sub1,DOGE_USDT|GateioSpot,5140005870075,"7988476955",500810005770075,"540222738373",Bid,Maker,0.172338000000000000,295.840000000000000000,DOGE,50.984473920000000000,USDT,-0.000668210667365662,GT,false,Trade
2024-03-23 16:58:45.067296964,2024-03-23 16:58:45.061000000,9206080017779645022,gt.sub1,DOGE_USDT|GateioSpot,5150005870075,"",501100005770075,"540222875407",Bid,Maker,0.172297000000000000,500.000000000000000000,DOGE,86.148500000000000000,USDT,-0.001129076015727392,GT,true,OrderChange
2024-03-23 17:00:35.579634644,2024-03-23 17:00:35.571882000,9206108605084166353,gt.sub1,DOGE_USDT|GateioSpot,5170005870075,"7988492972",501400005770075,"540223597924",Ask,Maker,0.172828000000000000,500.000000000000000000,DOGE,86.414000000000000000,USDT,-0.001132258909853249,GT,false,Trade
2024-03-23 17:00:46.991720706,2024-03-23 17:00:46.984000000,9206113003129703902,gt.sub1,DOGE_USDT|GateioSpot,5180005870075,"",501550005770075,"540223970650",Ask,Maker,0.173056000000000000,500.000000000000000000,DOGE,86.528000000000000000,USDT,-0.001133752620545073,GT,true,OrderChange
2024-03-23 17:01:33.393466058,2024-03-23 17:01:33.384000000,9206126197267968403,gt.sub1,XRP_USDT|GateioSpot,5200005870075,"",501810005770075,"540224087835",Bid,Maker,0.626100000000000000,75.000000000000000000,XRP,46.957500000000000000,USDT,-0.000615351854278600,GT,true,OrderChange
2024-03-23 17:01:44.964211199,2024-03-23 17:01:44.922469000,9206129495803898983,gt.sub1,ADA_USDT|GateioSpot,5220005870075,"7988506007",501620005770075,"540224040273",Bid,Maker,0.631500000000000000,75.000000000000000000,ADA,47.362500000000000000,USDT,-0.000620821863940228,GT,false,Trade
2024-03-23 17:01:45.405000462,2024-03-23 17:01:45.401000000,9206129770681211263,gt.sub1,ADA_USDT|GateioSpot,5230005870075,"",502070005770075,"540224581769",Ask,Taker,0.631200000000000000,75.000000000000000000,ADA,47.340000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 17:02:04.195589364,2024-03-23 17:02:04.189880000,9206133618971444708,gt.sub1,DOGE_USDT|GateioSpot,5250005870075,"7988508506",502320005770075,"540224724129",Bid,Maker,0.172635000000000000,500.000000000000000000,DOGE,86.317500000000000000,USDT,-0.001131439244986237,GT,false,Trade
2024-03-23 17:02:04.346566786,2024-03-23 17:02:04.343000000,9206134993362176289,gt.sub1,DOGE_USDT|GateioSpot,5260005870075,"",502350005770075,"540224776473",Ask,Taker,0.172573000000000000,500.000000000000000000,DOGE,86.286500000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 17:03:08.424212089,2024-03-23 17:03:08.412752000,9206152585548740546,gt.sub1,ADA_USDT|GateioSpot,5280005870075,"7988517562",502190005770075,"540224640891",Bid,Maker,0.630600000000000000,75.000000000000000000,ADA,47.295000000000000000,USDT,-0.004729500000000000,USDT,false,Trade
2024-03-23 17:03:38.819420784,2024-03-23 17:03:38.811410000,9206160282128008408,gt.sub1,DOGE_USDT|GateioSpot,5290005870075,"7988521886",502960005770075,"540225646093",Ask,Maker,0.171228000000000000,500.000000000000000000,DOGE,85.614000000000000000,USDT,-0.001122217852929611,GT,false,Trade
2024-03-23 17:04:13.246835372,2024-03-23 17:04:13.240000000,9206167154075024822,gt.sub1,XRP_USDT|GateioSpot,5300005870075,"",503000005770075,"540225670026",Bid,Maker,0.625480000000000000,75.000000000000000000,XRP,46.911000000000000000,USDT,-0.004691100000000000,USDT,true,OrderChange
2024-03-23 17:11:26.062650079,2024-03-23 17:11:26.054440000,9206288650110255315,gt.sub1,DOGE_USDT|GateioSpot,5320005870075,"7988589156",504420005770075,"540229863805",Ask,Maker,0.173711000000000000,500.000000000000000000,DOGE,86.855500000000000000,USDT,-0.001135811429318687,GT,false,Trade
2024-03-23 17:12:16.099770485,2024-03-23 17:12:16.088217000,9206302943761025997,gt.sub1,DOGE_USDT|GateioSpot,5330005870075,"7988595532",504820005770075,"540230403374",Ask,Maker,0.174592000000000000,500.000000000000000000,DOGE,87.296000000000000000,USDT,-0.001142019884877028,GT,false,Trade
2024-03-23 17:12:25.096548918,2024-03-23 17:12:25.084531000,9206304867906765598,gt.sub1,ADA_USDT|GateioSpot,5340005870075,"7988597029",504500005770075,"540229980952",Bid,Maker,0.631500000000000000,75.000000000000000000,ADA,47.362500000000000000,USDT,-0.004736250000000000,USDT,false,Trade
2024-03-23 17:12:27.537377401,2024-03-23 17:12:27.530119000,9206306242298528920,gt.sub1,DOGE_USDT|GateioSpot,5350005870075,"7988597457",504950005770075,"540230475635",Bid,Maker,0.174142000000000000,500.000000000000000000,DOGE,87.071000000000000000,USDT,-0.001139374509290762,GT,false,Trade
2024-03-23 17:12:27.793899200,2024-03-23 17:12:27.789000000,9206306242296273825,gt.sub1,DOGE_USDT|GateioSpot,5360005870075,"",505110005770075,"540230543486",Ask,Taker,0.174013000000000000,275.000000000000000000,DOGE,47.853575000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 17:13:48.892793454,2024-03-23 17:13:48.864823000,9206328507407226981,gt.sub1,DOGE_USDT|GateioSpot,5380005870075,"7988606934",505320005770075,"540230992991",Ask,Maker,0.173852000000000000,500.000000000000000000,DOGE,86.926000000000000000,USDT,-0.050000000000000000,DOGE,false,Trade
2024-03-23 17:14:06.970860463,2024-03-23 17:14:06.951000000,9206333455211325305,gt.sub1,DOGE_USDT|GateioSpot,5390005870075,"",505500005770075,"540231392223",Ask,Maker,0.174165000000000000,500.000000000000000000,DOGE,87.082500000000000000,USDT,-0.001139375899515897,GT,true,OrderChange
2024-03-23 17:14:07.081057555,2024-03-23 17:14:06.996215000,9206333455212385775,gt.sub1,DOGE_USDT|GateioSpot,5410005870075,"7988609465",505530005770075,"540231404295",Ask,Maker,0.174342000000000000,500.000000000000000000,DOGE,87.171000000000000000,USDT,-0.050000000000000000,DOGE,false,Trade
2024-03-23 17:34:37.122258203,2024-03-23 17:34:37.113000000,9206671829912551872,gt.sub1,SOL_USDT|GateioSpot,5420005870075,"",509370005770075,"540243050772",Ask,Taker,176.130000000000000000,0.450000000000000000,SOL,79.258500000000000000,USDT,0.017436870000000000,USDT,true,OrderChange
2024-03-23 17:41:32.662575816,2024-03-23 17:41:32.652572000,9206785904243638548,gt.sub1,ADA_USDT|GateioSpot,5440005870075,"7988841752",510210005770075,"540246635426",Bid,Maker,0.632800000000000000,75.000000000000000000,ADA,47.460000000000000000,USDT,-0.000614289412373803,GT,false,Trade
2024-03-23 17:45:48.428725822,2024-03-23 17:45:48.420000000,9206853799088706979,gt.sub1,WAVES_USDT|GateioSpot,5450005870075,"",510740005770075,"540249076368",Bid,Maker,3.706000000000000000,20.000000000000000000,WAVES,74.120000000000000000,USDT,-0.007412000000000000,USDT,true,OrderChange
2024-03-23 17:45:51.745839340,2024-03-23 17:45:51.736697000,9206856822744316424,gt.sub1,WAVES_USDT|GateioSpot,5470005870075,"7988876084",510770005770075,"540249171758",Bid,Maker,3.706000000000000000,3.417000000000000000,WAVES,12.663402000000000000,USDT,-0.001266340200000000,USDT,false,Trade
2024-03-23 17:50:25.112150921,2024-03-23 17:50:25.104870000,9206931864414492773,gt.sub1,ADA_USDT|GateioSpot,5480005870075,"7988910081",511040005770075,"540250389033",Bid,Maker,0.633600000000000000,75.000000000000000000,ADA,47.520000000000000000,USDT,-0.004752000000000000,USDT,false,Trade
2024-03-23 18:13:31.845430089,2024-03-23 18:13:31.842000000,9207313394947644520,gt.sub1,DOGE_USDT|GateioSpot,5490005870075,"",513230005770075,"540263426028",Ask,Taker,0.172083000000000000,500.000000000000000000,DOGE,86.041500000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 18:17:20.148606411,2024-03-23 18:17:20.076786000,9207376341988418632,gt.sub1,DOGE_USDT|GateioSpot,5510005870075,"7989110256",513450005770075,"540265137712",Bid,Maker,0.171479000000000000,22.920000000000000000,DOGE,3.930298680000000000,USDT,-0.000393029868000000,USDT,false,Trade
2024-03-23 18:17:20.148681173,2024-03-23 18:17:20.086356000,9207376341991504291,gt.sub1,DOGE_USDT|GateioSpot,5520005870075,"7989110267",513450005770075,"540265137712",Bid,Maker,0.171479000000000000,477.080000000000000000,DOGE,81.809201320000000000,USDT,-0.008180920132000000,USDT,false,Trade
2024-03-23 18:17:27.621563190,2024-03-23 18:17:27.619000000,9207378266135583455,gt.sub1,XRP_USDT|GateioSpot,5530005870075,"",513580005770075,"540265382928",Bid,Taker,0.629720000000000000,75.000000000000000000,XRP,47.229000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 18:39:11.677149837,2024-03-23 18:39:11.673000000,9207736706925367048,gt.sub1,DOGE_USDT|GateioSpot,5550005870075,"",514890005770075,"540275741181",Ask,Taker,0.170283000000000000,500.000000000000000000,DOGE,85.141500000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 18:44:09.848542002,2024-03-23 18:44:09.844000000,9207818620542853084,gt.sub1,WAVES_USDT|GateioSpot,5570005870075,"",515230005770075,"540278131811",Ask,Taker,3.710000000000000000,20.000000000000000000,WAVES,74.200000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 18:49:38.410239397,2024-03-23 18:49:38.403000000,9207907955860593646,gt.sub1,ETH_USDT|GateioSpot,5590005870075,"",515540005770075,"540280383705",Ask,Maker,3407.950000000000000000,0.020000000000000000,ETH,68.159000000000000000,USDT,-0.000003000000000000,ETH,true,OrderChange
2024-03-23 19:39:32.554302963,2024-03-23 19:39:32.543784000,9208732039826812975,gt.sub1,DOGE_USDT|GateioSpot,5610005870075,"7989703205",518420005770075,"540305522256",Bid,Maker,0.169059000000000000,500.000000000000000000,DOGE,84.529500000000000000,USDT,-0.001099070341958133,GT,false,Trade
2024-03-23 19:39:32.628619669,2024-03-23 19:39:32.617000000,9208732039825744243,gt.sub1,DOGE_USDT|GateioSpot,5620005870075,"",518460005770075,"540305842750",Ask,Taker,0.169000000000000000,500.000000000000000000,DOGE,84.500000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 19:39:34.213360637,2024-03-23 19:39:34.210000000,9208732589581558360,gt.sub1,DOGE_USDT|GateioSpot,5640005870075,"",518540005770075,"540305861382",Bid,Taker,0.169166000000000000,500.000000000000000000,DOGE,84.583000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 20:27:14.978513574,2024-03-23 20:27:14.975000000,9209518740398279468,gt.sub1,SOL_USDT|GateioSpot,5660005870075,"",521440005770075,"540329307031",Ask,Taker,173.380000000000000000,0.450000000000000000,SOL,78.021000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 21:26:25.339594512,2024-03-23 21:26:25.315837000,9210494831842652449,gt.sub1,DOGE_USDT|GateioSpot,5680005870075,"7990421353",524340005770075,"540356357416",Bid,Maker,0.167209000000000000,500.000000000000000000,DOGE,83.604500000000000000,USDT,-0.008360450000000000,USDT,false,Trade
2024-03-23 21:26:26.690541655,2024-03-23 21:26:26.687000000,9210495106722556815,gt.sub1,DOGE_USDT|GateioSpot,5690005870075,"",524410005770075,"540356449931",Ask,Taker,0.167239000000000000,500.000000000000000000,DOGE,83.619500000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 21:26:29.537168151,2024-03-23 21:26:29.534000000,9210495931357312697,gt.sub1,DOGE_USDT|GateioSpot,5710005870075,"",524480005770075,"540356475310",Ask,Taker,0.166900000000000000,500.000000000000000000,DOGE,83.450000000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 21:26:34.100640075,2024-03-23 21:26:34.095000000,9210497305743112016,gt.sub1,DOGE_USDT|GateioSpot,5730005870075,"",524540005770075,"540356514938",Ask,Taker,0.166337865347368421,475.000000000000000000,DOGE,79.010486039999999975,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 22:00:02.520319407,2024-03-23 22:00:02.490565000,9211048985704352055,gt.sub1,DOGE_USDT|GateioSpot,5790005870075,"7990623771",526340005770075,"540370176361",Bid,Maker,0.166953000000000000,500.000000000000000000,DOGE,83.476500000000000000,USDT,-0.001092338393090814,GT,false,Trade
2024-03-23 22:07:50.094455274,2024-03-23 22:07:50.085737000,9211177353687232759,gt.sub1,ADA_USDT|GateioSpot,5800005870075,"7990675422",526780005770075,"540373252853",Bid,Maker,0.631200000000000000,75.000000000000000000,ADA,47.340000000000000000,USDT,-0.000618661787767904,GT,false,Trade
2024-03-23 23:11:27.676524221,2024-03-23 23:11:27.671000000,9212227112414158699,gt.sub1,ETH_USDT|GateioSpot,5810005870075,"",530920005770075,"540403897969",Ask,Taker,3359.480000000000000000,0.020000000000000000,ETH,67.189600000000000000,USDT,0.000000000000000000,GT,true,OrderChange
2024-03-23 23:12:51.512500052,2024-03-23 23:12:51.500512000,9212250202155629979,gt.sub1,ETH_USDT|GateioSpot,5830005870075,"7991098487",531120005770075,"540404697427",Ask,Maker,3362.120000000000000000,0.020000000000000000,ETH,67.242400000000000000,USDT,-0.000003000000000000,ETH,false,Trade
2024-03-23 23:17:20.939809600,2024-03-23 23:17:20.932000000,9212324144315808769,gt.sub1,XRP_USDT|GateioSpot,5840005870075,"",531040005770075,"540404434294",Ask,Maker,0.621910000000000000,75.000000000000000000,XRP,46.643250000000000000,USDT,-0.000611554346400944,GT,true,OrderChange
2024-03-23 23:48:20.424686674,2024-03-23 23:48:20.412000000,9212835417221731329,gt.sub1,DOGE_USDT|GateioSpot,5860005870075,"",533520005770075,"540422345588",Bid,Maker,0.161832000000000000,500.000000000000000000,DOGE,80.916000000000000000,USDT,-0.001054967405475880,GT,true,OrderChange
2024-03-23 23:53:29.011706315,2024-03-23 23:53:29.001620000,9212920354496146257,gt.sub1,ETH_USDT|GateioSpot,5880005870075,"7991386166",534170005770075,"540424698825",Bid,Maker,3350.710000000000000000,0.019000000000000000,ETH,63.663490000000000000,USDT,-0.001243427539062500,GT,false,Trade
2024-03-23 23:53:29.016241244,2024-03-23 23:53:29.008000000,9212920354496470477,gt.sub1,ETH_USDT|GateioSpot,5890005870075,"",534170005770075,"540424698825",Bid,Maker,3350.710000000000000000,0.001000000000000000,ETH,3.350710000000000000,USDT,-0.000065443554687500,GT,true,OrderChange
2024-03-23 23:53:29.051224222,2024-03-23 23:53:29.039208000,9212920354496474973,gt.sub1,ADA_USDT|GateioSpot,5910005870075,"7991386174",534110005770075,"540424476451",Bid,Maker,0.625000000000000000,75.000000000000000000,ADA,46.875000000000000000,USDT,-0.000610351562500000,GT,false,Trade
